ID,ZNF552,KDM4B,CCNA2,LRIG1,PREX1,FUT8,C4orf34,TTC39A,ASPM,SLC43A3,MEX3A,SEMA3C,E2F1,STC2,FMNL2,LMO4,DTWD2,MED13L,NTN4,CSRP2,hsa-mir-17,hsa-mir-590,hsa-mir-505,hsa-mir-130b,hsa-mir-106b,hsa-mir-20a,hsa-mir-106a,hsa-mir-197,hsa-mir-1301,hsa-mir-186,hsa-mir-93,hsa-let-7d,hsa-mir-532,hsa-mir-146a,ER-alpha,GATA3,ASNS,Cyclin_B1,AR,Cyclin_E1,JNK2,PR,INPP4B
A0I8,7.87848484272621,6.58642374387967,2.76096477276839,9.06269268461059,7.02108238232756,7.48601743174459,6.57514106785843,7.01237145444848,3.6461563340336,5.4361563329332,4.35790669794707,6.40375542214779,4.05562411822282,5.85346505334885,4.06569191475311,3.48402156014513,3.12273667802703,7.59170891391889,6.3875070944057,2.3411842156662,7.08022138795771,4.10621659649065,4.4932397195999,4.31266747395808,9.14483415141131,5.79317881071421,4.07415538725836,7.36163432310636,4.71736302901547,7.84278579141247,12.1025581582629,8.49399723867264,9.6560752962559,5.64827050574252,-0.13612069771725,0.493467453125132,-0.948876448946834,-1.18386768249868,0.609663639244575,-0.380997095213672,0.33538267834603,-0.801790717153788,-0.500337100348013
A0EA,5.14669750784248,6.80922255983107,1.24501014261454,7.91525169817932,6.25900780884048,6.14417432049919,5.92813672246982,5.89309049914493,1.47952857764854,5.31306145363771,5.14228237954271,7.71480556036348,1.43690246775578,5.39328250905752,4.08712253291018,5.41997340324196,3.6317434822658,7.90874990083873,8.7342756749667,4.11217218838658,7.22590115985085,3.49037898255431,5.07534148327547,3.97580580972455,8.02394233076883,5.74134055608753,3.70450378790716,8.20627235310192,3.09445030622317,7.68257314783766,10.7717063122138,8.96676067012155,9.31310913049883,6.04619513761595,1.0739533290852,1.081106794096,-0.844986690664577,-2.18292717032033,-0.0793459335691801,-0.153916723912215,0.0776614891343378,0.56424932230437,-0.063649994715371
A09A,7.51427932009334,6.59473378190072,4.49281134373236,6.47362337523822,6.6688760499043,6.71961189980335,7.03774993842163,7.36257348609234,4.73689524548262,4.64284049837022,5.80417541692926,8.5623152495534,3.8957535446959,8.69033590843623,5.09146391456333,4.91875169224465,2.80710534154302,8.30263712822565,5.76197374578335,3.51684837944537,9.32134062588181,5.25509427054117,6.51020901307872,4.38588087807652,8.68746852467971,8.15847038197345,4.60000568342937,9.41503924614462,5.12284647224273,9.1450367118768,12.805700640815,9.48180529807506,10.0107616078809,7.28376666042383,1.10689458953621,0.146292862206544,-0.153339496574854,-1.59134814969613,-0.584587904841287,-0.106798384331732,-0.196668585296115,-0.653293972846967,0.590317873261703
A0DS,5.64442265721897,6.08833355755206,2.99974816329542,8.23689861841366,6.42072092540711,5.65406478325952,6.6422848946519,7.73833814001046,2.54510914833695,5.69719216787433,4.77421473793236,6.53537078583126,1.80020794619307,8.17164542328951,4.13393920905219,5.67728343060164,3.17376462442201,7.11765602856479,7.40451856302111,3.20478794124705,7.96652699791243,4.58405736109002,5.65584804415803,3.72423501913828,9.59231446176532,5.76376338332492,5.53920312530576,7.77991915171596,4.85199056633665,7.92063223194178,10.6823043386724,9.66891997026208,8.1012044775836,6.42055862880714,0.524940131314118,0.898367487658266,-0.124033727936729,-1.26327052993628,-0.365840114166583,-0.207570987155927,0.0405212610958754,2.24569757416302,0.30569808063874
A1B1,5.54482277153518,5.93566271130214,4.37744185567773,7.51550702552498,6.83679907377508,6.69579315527123,7.51884349820718,5.82827957845446,4.80038449989698,6.04328627437982,3.59625362311722,8.59353788801159,3.02708275845083,8.3846336430273,5.47178786387484,6.12410645775107,4.33067623861855,7.71134489634797,7.00313001099536,3.38475847751238,8.37381239044376,2.87410634681929,4.02990101942672,3.58037514376258,7.89997443258997,7.21489346895797,2.87410634681929,6.92233029332965,2.3266185515168,7.53206720939485,11.3570027370316,8.01921170126751,8.8023519824832,7.25188767644017,-2.10432246813179,0.137653145989442,-0.46101853842436,-1.22695122566629,-0.106489768762494,0.207017461908091,0.200650374094254,-0.430617027941204,-0.222780590355245
A0X0,6.38708165821349,7.37818695227719,3.4219084398682,9.07350489869688,8.51268880254196,6.60878289655847,6.83962048946266,7.54834257302558,4.20293394629187,5.31015891885869,7.02664101450603,7.04389335900348,3.22840171793142,6.83541051820126,2.37866911811493,5.2795211332012,3.55358530449661,7.07921615397118,8.20302856837502,2.30263444640076,9.00724832155774,3.95984231166718,4.65645016821724,4.5281260712417,8.6076728704592,7.44615722445542,5.03259865410249,7.37332434444398,1.90921623859721,7.51548924556378,11.5067367715548,8.95517087194328,8.58769062524151,5.78836184372282,1.27444465163967,1.66923370917872,-0.498646081606078,-0.447611256445201,1.02961362124989,-0.211599053445574,0.163128026832836,4.44521404955209,0.491342602732271
A1AP,6.37040895286799,7.03761842465609,4.21965186108375,8.79502003816636,8.4201341634513,4.80620282550692,7.42213214754181,7.87826881768564,4.89335458520059,5.33672526393418,4.44864771774659,7.84444248370665,4.30271574966365,6.42532754665889,4.76773133223448,5.64440807787875,3.03857031423004,8.13336679821418,7.06635981431394,2.18845510136996,8.47911886018439,2.99972972942077,4.15405787581206,3.77345387359709,9.03350794333005,6.9909772554118,2.43785084181265,8.18124270513829,4.31231995972879,7.86091671484743,12.186762463338,8.43462694093837,9.2952394760036,5.85931461025093,0.865164657304747,1.03983801735178,0.217612938619435,0.121573366345817,0.222449770606795,0.0489618127973369,0.0908767165322896,0.601825488472102,0.959285587609442
A0W5,6.48335003855032,7.56419261573937,3.52075292745382,8.55875861028904,9.12403183094962,6.01959333265286,6.73429771903175,8.32765182202884,3.56164641494288,5.64182045494842,3.2222898757178,7.52985676102012,3.37949215888962,11.3656464857723,4.89835081992008,5.92071085460982,4.53151582406001,7.83949787866517,7.30327555216972,3.97114089839371,8.8726084501887,3.68152297786421,4.94711308860176,3.90829383971123,7.95507061038068,8.33760546997219,3.25621714313154,6.71564876176883,3.33638749181552,8.23937363296812,11.9088060694489,8.19705507066339,8.9447172479611,8.88765407365219,1.50742416231123,0.352966115776133,-0.478784215534675,-1.45143175929711,0.360430860143768,-0.215740700626405,-0.0561096470525224,3.62244347097033,0.55846600507309
A0JF,6.24173798059479,7.29264551853648,3.58943189983755,7.92435088138527,7.14887915666264,7.03580348368066,6.90001286155521,7.01942451509107,3.47884022485248,5.59839721854008,4.33192862503322,8.1999138641205,1.93858225940215,8.41064466725957,4.76424767543446,5.75453168709952,4.70704194604739,7.31575450187352,8.598419034344,3.21956754904669,6.70895025167058,2.78229640124064,4.15313409660895,3.28186741073115,8.18052409464045,4.81913316942101,2.67920290827653,6.24172801987793,2.17224291955665,6.89298219930827,10.4598338038817,7.85653015808145,8.67166923559112,5.98501133780062,0.942942861818875,0.179363677458782,-0.411267045171402,-1.47357028129468,0.733132794352435,0.15641134371904,0.216512289058773,2.4027014227207,0.110841974173635
A1AV,7.28515508019229,8.61510020622801,3.37605172646646,8.51570995096867,9.50704441487568,6.76672860569101,7.31219465104101,7.16601872029914,4.2149660991218,5.19079749319093,5.20847916275101,7.70840320133662,3.49656520988468,8.95173358122376,4.64030397190117,3.823752886115,4.34193117765064,8.583557336591,5.38989023539393,2.12432636949353,8.88631897736753,4.52847619474969,5.21694327122471,3.2243228015903,8.85219164692644,6.93379350409384,4.2389695775547,7.71421171103946,3.83843164797098,8.41132131639156,11.7304178204958,9.17233238452441,7.8348203944186,6.26424898600306,2.81878700611465,0.790664182236868,-0.216468437532289,-0.418344861184035,1.36164028444627,-0.117382243220457,0.980149881566018,4.12934213227035,0.283817188612711
A0RO,8.09695830358388,7.02904176374008,3.2284599561056,6.95037840935804,7.76318192800991,5.87350063622445,6.93113407800485,7.21722058947185,2.14073978071307,4.01229987447631,3.71842290670052,6.00335842551098,3.5810323001513,5.51678264802939,2.8933241594811,5.6166186814107,4.69242311183669,7.75152966645581,7.85507129758696,2.15570715054282,7.25818254355349,3.64659354078698,4.65505511953518,3.64659354078698,8.36197014047175,6.08582554507862,3.30329179510705,6.37419371672951,3.46602129514516,7.3126817541373,10.8411766009583,8.46060101936091,8.96469767367471,5.67599445722754,3.03947355230507,0.151470867789573,-0.931222256982921,-1.79115757121071,0.635602466874568,-0.122877563601139,0.198895455783863,-0.299476904722304,-0.61286473916018
A08Z,5.77759769535129,7.08263410295901,3.77202409751553,8.18017773908761,7.33872535414436,5.61833167580557,6.04940675530499,5.72875960726405,5.55074171001282,6.35891944252402,6.33725723418199,7.54207251152675,2.84624309716165,7.22610653455204,6.02071284282246,6.97885535220484,3.8540152438369,8.69442655909872,8.40109329278645,3.72714841434761,9.69754035860244,4.9491724706886,5.78316251924967,5.36107026243687,9.38966252567243,7.93498966354627,5.83839203997006,9.23360935325461,4.03441975730711,8.81534939330857,12.3640874532979,9.53883175811115,8.59453329648452,6.5672067930154,0.781992980043321,0.780271762427055,-0.41224318969113,-0.373137592699266,-0.0015138577908304,-0.685536601519648,0.195684265486994,3.76130669615301,0.218381535226548
A0RV,6.86011218187505,8.28905583882876,4.34337216191801,8.34183852666057,8.76776401536559,6.16499068771913,6.76597586781136,8.48130033694291,3.90836330618601,5.66733775704574,5.38963915803834,8.5237583993902,4.17131231236291,8.51983060721749,4.36279036608619,4.91024232014905,4.33921005375295,7.26550456553109,8.43875719508491,3.33323837249377,8.18394427157695,3.87903668194532,4.97381490669742,4.19739816181249,9.27601137815956,7.28905610645754,4.52787136583286,6.91205173917328,2.89673868367877,7.98936692622544,11.4575840950659,8.8193774712776,8.80538759155965,7.21337894720637,1.89317540254482,0.037088360023449,-0.163675649218073,0.0801340776980544,0.23444747116523,-0.13927793769398,-0.240996203810207,4.2671460165731,0.338164596138585
A0DP,6.86350183763339,7.25113137648684,3.00210476881137,7.78004864824865,6.77170224695808,6.34235162517164,6.27108538338937,6.9544834241347,4.19080566928064,5.8824809709873,3.75636336660798,8.60993337060123,2.91438270166217,11.1701833966831,4.3171926438803,5.02174295413452,3.82831958347108,7.32219249916242,8.83768826342625,2.37800987306049,6.7800183598254,3.36798961041889,4.28552745022692,3.85341643758913,8.70823536012835,5.63768774653369,3.98466097086738,5.93683244577677,2.39969847014623,6.95562129791603,9.88701423709625,8.19241804583544,7.54324805616424,6.10013818828732,-2.64590853994636,-1.30469013202818,-0.845389535903164,-1.67076576589428,-0.899971490792318,0.268675412241728,0.2454331628795,-0.137461365182298,-0.787971112043358
A0EX,6.2599998605668,7.68636768466696,2.57712720777093,7.89239119457139,7.96250556258887,5.79766896022997,7.2341429598588,8.80242413758621,1.44501751617241,4.97639748713688,4.91212760649456,7.6144650514773,1.97246279697274,9.43436583393012,3.559274578862,5.79969610992091,3.42695866340071,7.16249186205183,8.24850174962564,3.69463236009247,8.89213275087233,2.44774800111663,5.12385838989598,3.59661138703111,7.9617329990218,7.69071495365848,4.74436500747481,7.44970685415469,0.24611413994698,8.12017334308813,12.0498416665001,8.60102465153377,8.4835631355863,6.75390878014568,-0.750120804349224,-0.213454518501857,-0.793084585447487,-1.79397740389695,0.220534341621139,-0.453577226042615,-0.109999257729553,3.32360036759452,0.660879041003619
A15R,6.17311648919839,8.36764092623845,4.51334018239134,6.61805328289294,7.45027885620152,6.19549269238845,7.45525842684182,4.67652864079386,5.48416944460188,3.62019492303658,4.57526577519994,8.7261801985783,5.93786651979925,5.44998617856513,4.36651340820974,2.90422138063343,3.9931952507874,9.24565064008365,3.92080295988535,2.65926319173192,8.26016303946507,4.55384276274369,3.4060891423,3.51502351385316,9.19871996815968,6.73647881593555,4.10870323167542,9.16881313869543,4.33357664251563,8.59552614038765,13.0058197040415,9.45689810122188,8.49105380969514,4.99105164302115,3.27618732300924,1.83991313686371,-0.0991868342654092,0.453806376070153,0.326924675634703,0.551824438143083,0.309761038079649,0.512370843319738,-0.457265117471573
A0FD,5.83795324255468,7.08784077217962,4.88561468363479,8.45598195397075,9.03751377910224,5.32405348191304,4.68080132216654,7.25773784562152,3.61024829608627,5.3694660946319,6.64874122295144,8.45896232111846,2.90033849779723,11.1736622777381,4.11208010922447,5.71727117635588,3.31960809081337,7.73681516847674,6.80208728746369,3.59170296344304,9.18530142592612,3.03917121847794,4.98194634978499,3.27523857671147,8.06597127782166,7.97672486366225,4.05511276234696,7.57660534911651,2.19117431192299,7.31053048896267,11.8749409345154,8.76830097323004,7.8949394907164,6.20909621992025,3.66222291190988,2.94718191930814,0.65369985615807,0.624423080362016,0.882371547572037,-0.109157063047918,0.370376229765638,2.57223810521854,1.24113498687843
A0ES,6.70673200396885,7.68389871213343,2.84509647130816,8.93088378806612,9.36445350717434,5.77021516170101,6.89182173745077,7.83034898389782,2.67651461819306,6.0072824914734,3.93636462659673,8.90432963323579,2.12591178812341,9.56259153496323,5.44842848895854,6.09649543021961,4.05963145423609,8.24167913027509,8.02899085376115,3.50249851169882,8.39947345620869,3.77063125761461,5.65125916840953,3.59005901197279,8.57373670667086,6.88676113057198,3.51098744098159,8.83342343766645,3.14260003500157,7.89554320393154,11.1723139203305,9.16335274006297,9.46223110556967,6.13931745101227,-0.244435264116178,-0.14464626240973,-0.495932408015437,-1.39798410730883,0.3180558997208,-0.354934051108716,-0.113449703935363,2.14813230816147,0.853936075811729
A0BM,5.22781066595992,7.04270756438793,1.62354059262002,8.53377373641121,5.43379430061683,6.48476801542938,6.35028731746276,6.87972870726435,0.0993978193251722,4.84379796811891,3.45152284724303,8.16997744347662,1.03677781896064,7.20742716555531,4.38361798390784,5.62168936138344,3.31133805074935,7.17973037840446,8.68439747198898,4.26111960542582,6.14216916516256,3.03096660284295,4.04934513215781,3.03096660284295,8.47773180964409,5.22938016124496,3.52692409750536,6.77070394625921,2.50045188614417,7.03327676353015,10.1365393901362,8.46238384531065,7.99704679460091,5.45292351606159,0.800828763635421,0.479553822406003,-0.484979423193434,-2.29145439962491,1.23138375382257,-0.217284476916979,-0.0258107947236365,-0.748071573413264,0.178592151341136
A0EU,6.94584328426484,9.24679648588831,4.13533893067149,8.17174502689572,8.26762905755004,6.53593011779585,7.48528469888066,6.96646536389344,3.87860770662458,4.90916787575811,2.94015861862098,8.36432902385895,4.90811548078497,12.0739185410335,3.25361191922615,4.53944334858312,4.47551457795277,8.36423307562901,4.04679808399155,3.56003804517069,7.24435971187564,2.51289309811392,3.19878450768586,2.51289309811392,8.83089548978749,5.22773588138199,2.51289309811392,5.40718365694281,2.07679398330725,6.42812299463517,10.4037521238033,7.37519354269837,8.18777618350927,5.92596908105948,1.27374122786254,-0.318495942963131,-0.491571146576705,-0.381408644465292,0.665947440924031,0.0254299523814363,-0.207281501326861,2.79322518552291,0.200509736837237
A12X,7.49649625129172,8.36924224747692,4.5013322871488,7.11147600040304,6.73227230352216,4.62392271818664,6.42116944699741,8.7743369250582,3.40781750616509,6.52422406014636,3.72259148388166,5.15176671340459,5.15335694050735,9.76437510433011,3.17713580910095,3.90356948441773,2.06464200291625,7.8394644381145,1.93750649199136,1.32040003905179,9.11861334080264,4.41176292924115,6.05622644171097,5.11803172618444,9.82525724858666,7.19284650245664,4.58337430731135,7.9412551313134,4.38106613201824,8.69131242185796,11.9641691247378,9.29260309248312,9.9579263142353,5.44923763465982,2.24698429128133,1.90778935175306,-0.210199548938202,-1.12811440597473,0.546219261680506,0.167164250722764,0.101147044006012,1.74741276946431,-0.373879762891681
A146,6.96650053154475,7.97531978620076,3.54125304557715,8.18485451798724,8.81189860232689,6.86266531326267,7.17285045860068,6.95467121517341,4.25428192139433,5.194308848399,5.00666115752325,8.22938983273063,2.91492389830499,9.8060908659622,4.82244152301199,4.82440517707839,3.64315825434741,8.32246794432007,7.40494205167865,3.55129460419418,7.11563958704836,3.42146565526401,4.72292964759166,3.50053722625521,8.51667692891046,5.48603765656009,2.4010015527043,6.90652958593105,2.4010015527043,6.86230558567436,10.8851627064313,8.85433098702635,8.8562113327352,5.90471373290229,2.10481108825619,0.41723333265126,-0.668005867484333,-1.36781806184216,0.880298988705901,-0.273780507149293,0.454694249463295,3.61281817745671,0.748316386766952
A0CD,7.42210716282805,7.77841489853253,3.83245198644201,9.71057606583841,7.81336408261216,7.13733242997046,6.90250259802506,8.20647438777936,4.59589999827008,5.33278403958811,3.60121402879589,6.75835469246812,4.379348195382,12.5510434169867,2.85521652883457,3.40052224705554,3.62695392824581,8.75465067775802,2.29143752750449,2.92208688167235,7.64817219016186,2.47710264677861,4.48737098223243,1.87138158589065,5.97352847289811,7.20424515845917,3.41390882029141,6.432628017638,2.10270713199711,6.59811804773997,10.1219889651518,7.87627374059843,7.21972486749283,5.92146681732696,3.14512897252566,1.11776751288893,-0.392734181405576,-0.745627092780973,1.8846146076101,-0.179293783759925,0.464117680511248,4.96609478623483,1.31730498229652
A0BQ,5.61768815121411,7.05617720804864,2.81154191020165,8.42430553806461,7.95169660973681,6.94149463313708,6.46907794790928,7.87082149751481,3.29253297538722,5.44811104408977,5.52958712389798,8.51337112472072,2.28246487793516,9.26270223475605,4.12933785311297,5.86697469807295,3.28566422139334,7.32135122271043,7.89964634053048,3.78180060852327,8.19555452311355,3.10743902632578,4.14035364879851,3.79931673096345,8.56636611792842,6.57491917373662,4.28474355813369,7.44372241419021,2.91796122746207,7.52905075589858,11.2447060749968,8.79113548063229,9.16488929850968,7.02905112764106,0.61543414152241,0.492629449128894,-0.462680322366247,-1.4258550273436,0.901741441333691,-0.181242979393399,0.151801884908325,2.09181035343223,0.344023322230066
A04A,5.68272886565152,6.56097921517596,4.18121665380526,7.31859469484879,7.4489608385001,6.48486435192648,5.81365739581122,5.53618672808575,3.85625753824713,4.69102359870905,5.86909044960235,7.7559780680278,3.73418488488108,5.50022573164242,3.62963952211304,4.83955621084057,3.05833498089613,7.29150397228023,5.90960456931289,3.1957282032215,8.58173268997568,4.06437922135214,5.7524352150374,2.11684664124627,7.97126981696066,7.23430422279445,3.87427633797219,7.75657494539832,4.41102974565073,8.79263569432628,12.0622208007248,7.98309525235744,7.99248630287035,5.15915744610424,0.70312353560342,1.36547714224099,0.945066601206962,0.407878646451682,-0.101380778360381,-0.175430461878369,-0.24934923844167,2.27525180122417,0.162708158173565
A0CT,7.47874038300771,7.63816229873808,5.28287829103092,5.35103373929739,7.25101987926918,6.99586181387296,7.09107796231996,7.49926483110102,4.79661458599382,4.67723211196995,4.42286976184688,8.1659073398349,5.6086849392547,11.0507859621873,3.66300747368325,4.32592101502985,4.08846266814369,7.87132640193799,4.9777266683946,2.68192579338916,7.78615231880715,4.16049799009364,3.45196080425396,4.16049799009364,10.6781967541382,6.39361681802315,3.64899765131351,5.7878957571352,3.82232925419907,6.58224883345892,12.2335604138589,8.21205190102496,9.28855003849901,5.64130325952351,3.1897914751847,1.7286406188953,-0.454492843898312,-0.444415669298465,0.266830718192591,0.423301323850483,-0.276968584815834,-0.815960919631352,1.25029336308933
A0TZ,7.22482581327427,9.26357315439509,5.22401602238468,7.64466172500745,7.9404743295925,6.94374371958187,6.87647275534734,5.6869793093163,5.15107215045739,4.25306772399294,5.35295880048456,9.32671854156486,6.16667362584607,9.99671796646447,4.82549492879919,6.28346753146518,4.75809263375195,9.6123523923937,5.61967087431117,2.76961941544823,7.85242569981471,3.0749780031307,4.17860063420486,3.0749780031307,9.31439879647403,6.53997987981094,3.49766907495298,6.63152482168777,2.47458546183994,8.07401844536943,12.3636723088987,8.83949672727805,8.17591987460871,5.18572506863824,0.0768459479164827,0.0932461774474937,0.0777304859442514,-0.359449575572245,0.653761969262628,0.125073382812373,0.215589282962206,0.886370573677338,-0.123841682722359
A03L,8.17414690331412,8.09463259184712,5.71546854563003,7.80474274870205,5.95133613738174,7.19620581860276,6.11128540970724,6.69885863755081,5.68777273328637,4.46979642447221,4.32880724893131,6.79397695552042,5.03198994219395,5.0419765995932,4.36719841488983,5.65861161666726,3.86332844243242,7.37639833065524,6.39966313504618,2.92525284503801,8.36098738886947,2.39289663682421,5.83473419544677,4.36864909057753,8.88795216519223,6.52492503050799,5.86971033368974,8.50142109360238,5.74339388390834,8.41822079318408,11.6861383557805,10.3513526860325,9.81972046730966,7.48882105682275,-0.267129744122022,0.594814409656741,-0.0417202642009386,0.355540196643146,0.613457255911824,-0.169050414991942,0.128710050052846,0.728243760639833,-0.0662870240833271
A1AK,6.7489313877108,7.38583489393181,3.96505241833091,8.25807988870362,9.20956378393008,5.24669298047032,5.99873018493283,8.32360475915942,5.17649518361688,6.38647073128965,3.74646053037996,7.00831250513817,4.78092642676794,10.7073463850941,5.64084983725817,5.03658098200573,3.39340641781807,8.20052438179994,7.01058853057279,3.14718263771763,8.47443545247219,4.0396719996429,4.76095597157684,4.63241185095578,9.19106571819362,7.30026736002528,3.10820338131372,8.16426840161353,4.24300015935243,8.27357663785027,11.7789873695784,8.76656211540944,9.08028013673117,7.62138152256897,2.2007555880071,1.14317069380338,-0.342326014502297,-0.171354050979043,0.17079059399658,0.230232451021625,0.304925221705078,2.86186981619906,0.278176022267418
A0E1,6.55230764824297,7.6810609586376,5.47965497486942,8.53419118863828,7.95791712090379,6.55073103391319,6.18839185889373,6.56400125404637,6.11121225477164,5.93425772458075,3.77115473164591,8.09287105220474,4.80447065050956,7.64891327558199,3.30074016279738,5.08977060130659,3.1290715855234,8.5642473340724,7.05839654253992,2.03053190147494,7.32301585873904,3.51978882230411,4.49064247664459,5.67034849887949,9.65154291328892,6.01548398492818,5.44578824086033,7.00005394435857,4.60385308709259,7.82721734749636,10.7816956821322,9.54924170809108,8.61233456384768,5.10475132302527,-1.06677932940376,-0.470753879169653,-0.374244623993565,-0.764444804004351,-0.321170714999789,-0.0185614872185138,0.0966314211935491,2.97582313224924,-0.0481759162651558
A0H7,6.54007122864867,6.49488961037471,4.29935648734934,7.3693517585113,7.49409315771251,5.14289935806483,6.01506913415518,9.47814121192492,3.64997577899009,4.75439302353767,3.60182330910488,6.72106029747555,4.8627919269802,8.61731287773063,4.36643398840767,5.59246760179478,3.85560240692073,7.46235859474829,6.10642146186006,4.86203501186839,7.92681309180176,4.7094155803857,4.5101067721623,4.05289981863951,9.13676222118341,5.94504382887885,4.7094155803857,7.56042572547786,3.66210986560735,7.48540633153397,10.6638620763348,9.67953693736553,10.0730087141278,5.70163822979398,-0.398626902867637,-0.877931920565954,-0.705871905832488,-1.38207390494434,-0.0082012774337416,0.0003893665106533,-0.274583132231354,0.684863956730408,-0.221826234004257
A0FS,5.073646261828,7.45060901168818,3.21144812885003,7.9905223923309,7.68825017765985,6.20738936866184,5.91196053366925,7.42347353437074,4.17216432292257,6.67329703981842,3.83345068835907,7.79831777774892,3.43012036216333,10.5038814232304,4.1371076859033,5.80748559966269,4.37102278270856,7.12460314757465,8.91924069087868,4.32016022781043,8.26628279684502,3.79247387598511,5.51716114037288,2.66471832878674,7.16957409031405,7.65634514776173,3.63775128118647,7.43926138076942,2.15775834006685,8.00654598111181,12.560041149002,8.66722083598991,8.69528329478181,5.67138205906775,2.40599419177791,0.699445376633011,-0.72014239773303,-0.807225031984746,0.811777328403584,-0.450903418627658,0.299490892116284,-0.756928729897614,1.39500453057092
A0BS,6.95745650338968,6.93086056065545,4.26112270082428,8.92228650431827,8.21372372723622,8.11595958757684,7.29073736421306,7.89466655878945,4.53875982271041,4.76014769992021,3.48165111553246,8.31730679642186,2.5026970676694,5.64841070446479,3.21128829308457,5.69943677386073,4.37024099737699,8.08513952380057,9.17589362220314,2.09572734407739,8.06543233439825,4.92752407083898,5.22671324143131,4.4205640821191,8.00059669506231,6.4268778560513,3.99139625400537,7.76176750639337,3.54187037834123,8.43159511924339,11.2149799484692,8.90395559970058,8.21885112365834,6.18013110522244,2.32283880965137,2.23185843109833,0.0979136118665197,-0.31623211488895,0.689731827678889,-0.490188230736439,0.446994149322928,2.4941387734621,1.44177492064286
A08O,7.40074165260675,7.78847895052988,4.50243012803289,6.91840702547663,9.94550700696355,6.24378525845358,6.91537132641806,8.33393479909431,4.83302585171742,4.71597309235527,5.57705461857685,8.44002567322151,3.83565514276463,11.1684831008699,4.05251095099894,4.17457885903475,4.18211080615761,7.94012427615177,7.19951727174829,3.30136870519077,7.51430353189483,4.29081525403711,4.66696373992236,4.84475085913764,9.77720100117678,6.01235080763371,4.61886945172132,7.68167023873739,2.19565802099677,7.93344309546953,11.427315588596,8.48274072349794,7.81036786511198,4.92605096123949,0.110533041475575,0.836128106816648,-0.297087579676939,0.0495241718062322,0.215885772610013,-0.161811930747475,-0.0417713345398373,3.07057194157002,0.81801308437221
A12H,6.42076736647324,8.59901048713999,3.51446060117255,7.36479321450211,5.39227133337117,6.18409291023191,6.64574420576948,7.13257629164489,2.56769665008412,4.66331062451255,2.75753943989671,6.60133894936726,3.71691432429803,10.7533289186487,3.50652266259505,6.89834860843932,3.89726675720118,9.44428120254722,7.16428690169335,1.60582059229138,7.44887113118714,3.52952329646723,4.34856002357247,3.89989174641234,7.87529813330896,5.90668091207498,2.81582748162387,7.74624944153966,3.66382438817882,7.16726735862777,10.7104027547991,8.81612801178658,8.13727459799673,4.40078998234502,2.43622445897448,1.84001234050166,0.583071705114145,-0.475641966560481,0.489805785816314,0.025841241948247,0.563594201485086,0.441523894852062,0.193222740477892
A15E,6.28170144540143,7.06470883530829,4.46240545496412,8.18289629719376,9.12530733156254,6.37867190389527,6.58073955240399,7.42954189940109,4.27696533864005,5.58490506143355,4.89720198835584,9.21428747360763,4.10309417048385,10.502950040843,4.83437436504669,5.68015732969205,4.18147228372699,8.17798740840257,8.94657089470142,3.16565271840111,8.70825786251219,3.26294735211955,4.56179183389387,2.95809277059113,8.9344743783454,7.71507417013361,2.57106964748188,7.53951491360704,3.06702714214429,7.82773197090308,12.199258112293,8.33891455453206,8.90451173038628,5.08656732853994,-0.878655040195994,0.201952845027347,0.287755635558983,-0.114235683760849,1.00055842896614,0.0414438546940338,0.0806449601478706,3.12360912008173,0.717584120694769
A0W4,6.44132231258366,8.33480274373988,3.78100694002861,8.61256831601982,9.18126417058718,6.90313734176888,6.78485686031507,7.88852963141674,4.20653009395231,5.31523279763779,6.47959855446571,8.0516252600625,2.97041015160954,10.9611699257262,4.40423694108462,6.00609517372633,4.56151034151683,8.0736198863778,8.19872784514924,2.84246989576687,8.50355417151362,3.34166648913672,4.94784547576758,2.60470089497052,8.30822000604358,7.73398391191548,3.68270340697179,7.47003321831454,3.1352156116693,8.04333875330827,12.5017059623923,8.03344877428027,8.58706073583479,5.04948573764341,0.156766545299273,1.0257644184477,-0.537412459212442,-0.921497072038495,1.07004436834732,-0.0852448078151873,0.0587918537782907,4.60827570405462,1.14036473978541
A6VY,4.12264317212934,6.74611117956683,6.11673355545349,5.90875442658954,5.33267618931075,4.93430899705632,3.47970346682713,4.14156978741304,5.50559346436035,7.34004738344242,6.92985700414473,6.95373652654587,5.67904507035162,5.44593722012804,5.6075453966294,5.90545743075552,1.89677782111619,6.11259271908174,6.12471640892157,5.53892054739887,9.5322226620394,3.06807498965054,6.27554435995299,4.51634881840332,9.50256186667324,8.39914373839438,1.70899389634572,7.82115006061975,3.4522184809836,7.81933534963722,13.0159223891069,9.05772205057679,9.98086285982983,6.92521255006196,,,,,,,,,
A3XT,2.02096406133169,5.97412500886997,5.35872424061898,5.89882157985872,7.63620131387654,4.28778719822766,5.04380938486828,4.54232631893548,6.50912136470014,8.55005851873825,5.30816897483803,4.47514949835702,6.22490118480442,6.11518721028609,6.157678934562,8.49042677590422,1.93267182298375,6.64915116947039,3.31751397869753,2.74605860553119,11.030833380796,5.28295735699861,6.89247696196374,5.51152835326418,10.4970888345604,9.54256930359618,5.21967111226463,9.60828694214452,4.40745589911649,9.15136264830934,12.9936307859565,8.89703524392605,11.1967456406843,8.89196959602185,,,,,,,,,
